-0.09230769230769287, 11.388532763532758
1.0153846153846153, 7.785968660968663
2.4000000000000004, 5.435541310541311
3.9230769230769216, 5.447293447293447
5.353846153846154, 10.18055555555555
6.461538461538462, 15.883547008547009
7.569230769230771, 20.892094017094017
9.184615384615388, 24.09900284900285
11.492307692307694, 25.783475783475787
13.476923076923075, 26.771011396011396
14.907692307692308, 27.476495726495727
16.93846153846154, 29.714387464387467
18.046153846153846, 30.00071225071225
18.923076923076923, 28.75747863247863
20.30769230769231, 25.29594017094017
22.06153846153846, 19.059472934472932
23.953846153846154, 11.574074074074069
